id,title,body_part,gif_url,_norm
b42cda04-770e-45f7-ad57-eb9ced79d5e6,Navy Seal Burpee,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/10/Navy-Seal-Burpee.gif,navy seal burpee
67ec3ca5-3fd7-44a3-b2a3-1909bf68e4aa,Dumbbell Push Press,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/10/Dumbbell-Push-Press.gif,dumbbell push press
be02a9bc-b79e-45d9-9255-95f277d64b14,Dumbbell Sumo Deadlift,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/09/dumbbell-sumo-deadlift.gif,dumbbell sumo deadlift
8e863510-cd7d-42b3-9f50-49999fad8562,Zercher Carry,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/01/zercher-carry.gif,zercher carry
983d0880-6685-4eaf-9985-1e81e0fe9a91,Dumbbell Power Clean,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/Dumbbell-Power-Clean.gif,dumbbell power clean
88fdc05c-ffdc-4a80-a436-52b99610340b,Dumbbell Devil Press,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/Dumbbell-Devil-Press.gif,dumbbell devil press
333822d9-ee71-4b0f-b6b3-8041b27318a2,Ski Ergometer,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/02/Ski-Ergometer.gif,ski ergometer
b09bbe56-d2d6-4500-b661-08f124905b04,Human Flag,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/02/Human-Flag.gif,human flag
ba2ce6f7-d909-470f-b802-7ea68336fbe7,Tire Sledge Hammer,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/02/Tire-SledgeHammer.gif,tire sledge hammer
c91121e8-cfce-4647-9e7a-080b4406f124,Barbell Snatch,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Snatch.gif,barbell snatch
8925f552-48ec-4cd7-97fe-77d320717e69,Rowing Machine,full-body,https://fitnessprogramer.com/wp-content/uploads/2021/06/Rowing-Machine.gif,rowing machine
b7c3202e-6bd0-48d0-bf89-7b056b198995,Legless Rope Climb,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/02/Rope-Climb.gif,legless rope climb
25600b09-9cde-45e7-9a91-bb198174d5ed,Landmine Squat to Press,full-body,https://fitnessprogramer.com/wp-content/uploads/2021/04/Landmine-Press.gif,landmine squat to press
db9fe718-0a62-4aeb-bc38-618d3c1c2b62,Impossible Dips,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/01/Impossible-Dips.gif,impossible dips
a06aec69-d83a-4170-b4e1-404971192528,Korean Dips,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/01/Korean-Dips.gif,korean dips
27e268e4-b829-4ddf-8c8e-679378df19fd,Straight Bar Dip,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/01/Straight-Bar-Dip.gif,straight bar dip
31be1159-10bd-4dea-90d7-0e9b710a7017,Dumbbell Burpees,full-body,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Burpees.gif,dumbbell burpee
a6dd99e0-a051-4c26-ac6f-e68599ca88c2,L-Sit Pull-Up,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/06/L-Pull-Up.gif,l sit pull up
cb041197-ceac-4e21-801e-3707d7d34a25,Back Lever,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/06/Back-Lever.gif,back lever
9e10bf39-a2b7-4670-ba10-ae8b30423d48,Front Lever Pull-up,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/06/Front-Lever-Pull-up.gif,front lever pull up
2f3af7ff-9c32-4f58-b766-c61e8637206c,One Arm Dumbbell Snatch,full-body,https://fitnessprogramer.com/wp-content/uploads/2021/05/One-Arm-Dumbbell-Snatch.gif,one arm dumbbell snatch
631febe6-6cd5-4d11-b697-71092058934f,Archer Pull-up,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/01/Archer-Pull-up.gif,archer pull up
bc4c077f-0fd8-42c4-b9e6-dbfabf81d8ec,Cross Body Push-up,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cross-Body-Push-up_Plyometric.gif,cross body push up
0d2a5025-9955-4bfa-bee8-fcb39f795da8,Medicine Ball-Sit-up Throw,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/01/Medicine-Ball-Sit-up-Throw.gif,medicine ball sit up throw
73d41489-d8f3-4952-b33a-71e5b3acb700,Handstand Walk,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/12/handstand-walk.gif,handstand walk
e9ab7611-3c6f-4904-8e22-aa7e6ee43beb,Handstand,full-body,https://fitnessprogramer.com/wp-content/uploads/2021/02/handstand-holds.gif,handstand
356778d7-1147-4b65-9a91-a35429bacc1a,Climbing Monkey Bars,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/12/Climbing-Monkey-Bars.gif,climbing monkey bars
21aa8db1-39b2-4300-8254-53672f7147bc,Kipping Handstand Push-up,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/07/kipping-handstand-push-up.gif,kipping handstand push up
ae73586d-98cf-4678-a3dc-9862aae38611,Snap Jumps,full-body,https://fitnessprogramer.com/wp-content/uploads/2021/02/SNAP-JUMPS.gif,snap jump
d1105a2a-a701-4710-a28a-e8a95c5c9b6b,Bodyweight Skull Crushers,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/02/Bodyweight-Skull-Crushers.gif,bodyweight skull crusher
93aa6c4d-1ea2-47ee-bbd6-e02234c4b13c,Straddle Planche,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/08/Straddle-planche.gif,straddle planche
49862e3f-6ea5-4b66-9c54-984cd1f11b7c,One Arm Kettlebell Swing,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/One-Arm-Kettlebell-Swing.gif,one arm kettlebell swing
d155612e-2221-4739-8c2c-9c227a9e7730,Medicine ball Overhead Slam,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/06/Medicine-ball-Overhead-Slam-exercise.gif,medicine ball overhead slam
c4798cba-e21b-4ad8-abfc-c7e63fdfd0a6,Wall Ball,full-body,https://fitnessprogramer.com/wp-content/uploads/2023/01/wall-ball.gif,wall ball
433ff47c-5be0-4bba-8051-44c08af82e1e,Push-Up to Renegade Row,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/Push-Up-to-Renegade-Row.gif,push up to renegade row
50b33fa9-c329-46be-acb6-7e13c485d66f,Modified Hindu Push-up,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/Modified-Hindu-Push-up.gif,modified hindu push up
7baf6125-8455-4cf3-a8c0-a71ea06ecc8d,Planche Push-Up,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/Planche-Push-Up.gif,planche push up
88e0cfeb-9f9f-4ed8-a7e8-cf165956b876,Archer Push-Up,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/Archer-Push-Up.gif,archer push up
d429f26f-b6ea-4e24-a188-e5bcaa99b311,Kettlebell Figure 8,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/09/Kettlebell-Figure-8.gif,kettlebell figure 8
8a8886b1-ee84-4eb9-a6fe-d860e5c0095e,Dumbbell Iron Cross,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/Dumbbell-Iron-Cross.gif,dumbbell iron cross
661b66e9-beb1-40e3-bba2-c925b18e29af,Ring Dips,full-body,https://fitnessprogramer.com/wp-content/uploads/2022/07/Ring-Dips.gif,ring dips
f77704af-cfe9-4261-91f0-b9419531cf02,Weighted Lateral Neck Flexion,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lying-Weighted-Lateral-Neck-Flexion.gif,weighted lateral neck flexion
da0fc40a-feec-4b0c-abcb-1c1478b27b88,Weighted Lying Neck Extension,neck,https://fitnessprogramer.com/wp-content/uploads/2021/08/Weighted-Lying-Neck-Extension.gif,weighted lying neck extension
0eb0e357-39d9-4741-be2e-0493f9428dfe,Weighted Lying Neck Flexion,neck,https://fitnessprogramer.com/wp-content/uploads/2021/08/Weighted-Lying-Neck-Flexion.gif,weighted lying neck flexion
ed0fc27e-6e08-419a-ab3d-1de32bff2787,Gittleson Shrug,neck,https://fitnessprogramer.com/wp-content/uploads/2022/01/Dumbbell-Seated-Gittleson-Shrug.gif,gittleson shrug
5ac027b6-d24d-455f-b331-c33688b01940,Diagonal Neck Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2021/07/Diagonal-Neck-Stretch-360x360.png,diagonal neck stretch
1de430bf-1082-48cf-b49b-0d356714de80,Neck Rotation Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2021/07/Rotating-Neck-Stretch.gif,neck rotation stretch
9e5219b4-a43a-4f2a-8b20-67e57da08787,Neck Flexion Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2021/07/Neck-Flexion-Stretch-360x360.png,neck flexion stretch
d433fa81-c91f-4b78-8528-b39010199a85,Neck Extension Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2021/07/Neck-Extension-Stretching-360x360.png,neck extension stretch
cd4ade5a-b581-485e-8283-fbf76c75d864,Side Push Neck Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2021/06/Side-Push-Neck-Stretch.gif,side push neck stretch
5cf78543-020c-4bdc-b411-c2c041671a3e,Front and Back Neck Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2021/06/Front-and-Back-Neck-Stretch.gif,front and back neck stretch
caba7fb1-2cb9-46bc-9e4b-03bcc34c02a2,Chin Tuck,neck,https://fitnessprogramer.com/wp-content/uploads/2021/06/Chin-Tuck.gif,chin tuck
6615db38-c08f-44e2-a010-21a3327ff9ad,Prone Cervical Extension,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Prone-Cervical-Extension.gif,prone cervical extension
639895a1-7ee5-4e2f-8a35-2b1abad51c51,Kneeling Neck Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Kneeling-Neck-Stretch.gif,kneeling neck stretch
97daf8fa-19b0-44e4-bcee-7a9ca239094f,Weighted Neck Harness Extension,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Weighted-Neck-Harness-Extension.gif,weighted neck harness extension
50ee3fd7-d58b-417c-865b-2d9f9561b7c7,Lying Weighted Neck Flexion,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lying-Weighted-Neck-Flexion.gif,lying weighted neck flexion
55750bb3-bcaf-4b49-8613-e05d6cdbc31e,Lying Weighted Neck Extension,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lying-Weighted-Neck-Extension.gif,lying weighted neck extension
3769b050-92d8-4ad9-95fd-389c32461f24,Lever Neck Right Side Flexion (plate loaded),neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lever-Neck-Right-Side-Flexion-plate-loaded.gif,lever neck right side flexion
bc67b6cf-60a0-4f44-9979-e4a0b778fe6f,Lever Neck Extension (plate loaded),neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lever-Neck-Extension-plate-loaded.gif,lever neck extension
9f47191f-c9bc-4a43-8497-25a1572abd55,Cable Seated Neck Flexion with head harness,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Seated-Neck-Flexion-with-head-harness.gif,cable seated neck flexion with head harness
a589bb9c-2ee0-473d-953b-e642018444a4,Cable Seated Neck Extension with head harness,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Seated-Neck-Extension-with-head-harness.gif,cable seated neck extension with head harness
999c0d27-3206-4266-9415-5a6a509368e7,Sphinx Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2021/05/Sphinx-Stretch.gif,sphinx stretch
5251de95-6a2f-44f9-b88b-e52b9f203485,Floor Hyperextension,neck,https://fitnessprogramer.com/wp-content/uploads/2021/04/Floor-Hyperextension-1.gif,floor hyperextension
b639dcce-442b-411e-9e36-94d42bee3a40,Bhujangasana | Cobra Abdominal Stretch,neck,https://fitnessprogramer.com/wp-content/uploads/2021/06/abdominal-stretch.gif,bhujangasana cobra abdominal stretch
238d7b10-92e5-42d7-987d-19ec610d8518,Fish Pose,neck,https://fitnessprogramer.com/wp-content/uploads/2022/02/Fish-Pose-Matsyasana.gif,fish pose
8159eaa8-c8f5-4d75-bc53-2136a597dfe0,Overhead Shrug,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/07/overhead-shrug.gif,overhead shrug
302ee097-4083-4f0b-bfdc-c1e8f4c18cd2,Gittleson Shrug,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/01/Dumbbell-Seated-Gittleson-Shrug.gif,gittleson shrug
2fbec5bf-da5e-46e0-a726-47f97bd022fe,45 Degree Incline Row,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/45-Degree-Incline-Row.gif,45 degree incline row
7f955f2e-f06f-4fbd-9f15-4f0990d7dcbf,Dumbbell Shrug,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Shrug.gif,dumbbell shrug
fb6622c3-cfff-4925-8cdf-44182c4166c8,Dumbbell Incline Shrug,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Incline-Shrug.gif,dumbbell incline shrug
c59f21c1-f4ba-45da-a422-16e203669015,Prone Incline Shrug,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Decline-Shrug.gif,prone incline shrug
7d6a101f-8146-492b-bf2d-a2e67454a969,Lever Shrug,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Shrug.gif,lever shrug
5abc5d4f-abdd-4875-8bef-ef64bd42e38e,Lever Gripless Shrug,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/06/Lever-Gripless-Shrug.gif,lever gripless shrug
5f5d1f5b-ec25-4736-8306-847dfc502ba6,Bent Over Lateral Raise,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bent-Over-Lateral-Raise.gif,bent over lateral raise
edf77333-39dc-4a94-8e6a-8ceb0b88eb06,Cable Upright Row,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Upright-Row.gif,cable upright row
6a7fe3b8-5c8a-4426-a041-2253ffb20aac,Half Kneeling High Cable Row Rope,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Half-Kneeling-High-Cable-Row-Rope.gif,half kneeling high cable row rope
abc4d2a6-87d6-4886-a960-7a6cba1be70c,Bodyweight Military Press,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Bodyweight-Military-Press.gif,bodyweight military press
1b715656-3d7f-47c7-bb13-f6abd6b94452,Kneeling High Pulley Row,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kneeling-High-Pulley-Row.gif,kneeling high pulley row
d8e6e806-e5b4-4d9e-bec7-e9786aa0d3b0,Ez Bar Upright Row,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Upright-Row.gif,ez bar upright row
e338059c-723f-435f-80da-e15472c6710f,Bent-Over Barbell Reverse Raise,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Bent-Over-Barbell-Reverse-Raise.gif,bent over barbell reverse raise
0b16970a-06c6-4d19-a465-1fbcd43afe95,Barbell Rear Delt Raise,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Rear-Delt-Raise.gif,barbell rear delt raise
1c993a4b-2db2-4adb-a810-52f6a9ce814f,Bent Over Rear Delt Fly | Gymstick,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/05/Bent-Over-Rear-Delt-Fly-Gymstick.gif,bent over rear delt fly gymstick
75feb98c-d1ac-4c55-b54e-ac51229aa44e,Scapular Protraction and Retraction,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/10/Scapular-Protraction-and-Retraction.gif,scapular protraction and retraction
2084a059-69c2-4c60-b8b1-ef4d1adf8d42,Cross Cable Face Pull,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/04/Cross-Cable-Face-Pull.gif,cross cable face pull
520d8604-9839-4930-a896-f3dedb8911a6,Elbow Reverse Push-Up,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/08/Elbow-Reverse-Push-Up.gif,elbow reverse push up
dccbd904-f0c0-4af2-9d14-18f912788986,Scapula Dips,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/09/Scapula-Dips.gif,scapula dips
cf512c54-8c08-4520-8b94-41b3e2bd586d,Push-Up Plus,trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/06/Push-Up-Plus.gif,push up plus
de0c13eb-3c69-4e21-8c5d-7b69956b6f2c,Seated Ballerina Exercise,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Seated-Ballerina.gif,seated ballerina
49d9f0ad-7677-4944-8858-8a636d578fcb,Seated Scapular Retraction Exercise,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Seated-Scapular-Retraction-Exercise.gif,seated scapular retraction
b4e39a06-b342-4dab-95c5-40628a82c22a,Foam Roller Rhomboids,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Roll-Rhomboids.gif,foam roller rhomboid
746ebca8-3aae-4e2a-99e1-90813d8b4a17,Foam Roller Upper Back,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Foam-Roller-Upper-Back.gif,foam roller upper back
edc373b5-3e95-4179-8925-d503aacadbc7,Scapula Pull-up,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/01/Scapula-Pull-up.gif,scapula pull up
ae2b660a-689e-4889-b30c-372336959a2d,Serratus Wall Slide With Foam Roller,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Serratus-Wall-Slide-With-Foam-Roller.gif,serratu wall slide with foam roller
7c3ad67d-a7f7-49bf-9723-b31e20dfc0cb,Dip Shrugs (Serratus Shrugs),trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dip-Shrugs.gif,dip shrug
85c734b7-ca6b-4c32-a3c7-653c1c81b17d,Wide Grip Barbell Bent Over Row Plus,trapezius,https://fitnessprogramer.com/wp-content/uploads/2023/02/Wide-Grip-Barbell-Bent-Over-Row-Plus.gif,wide grip barbell bent over row plus
3f511a3b-4598-4737-bcc1-6d4ad6d3359f,Wide Grip Alternate Barbell Bent Over Row Plus,trapezius,https://fitnessprogramer.com/wp-content/uploads/2023/02/Wide-Grip-Alternate-Barbell-Bent-Over-Row-Plus.gif,wide grip alternate barbell bent over row plus
6ef19bf5-2f1a-4bdb-aad7-6ca1052c37a2,One-Arm Dumbbell Upright Row,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/12/One-Arm-Dumbbell-Upright-Row.gif,one arm dumbbell upright row
d4fd8336-dbb2-4f49-84cb-678780c1ab50,Cable Y Raise,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/12/cable-y-raise.gif,cable y raise
f005cb13-8ac3-49e0-af48-4079ed6535e8,Resistance Band Bent Over Rear Delt Fly,trapezius,https://fitnessprogramer.com/wp-content/uploads/2023/01/Resistance-Band-Bent-Over-Rear-Delt-Fly.gif,resistance band bent over rear delt fly
94fec8d9-09e7-43b1-9067-d862f6e489cf,Resistance Band Pull Apart,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/12/Resistance-Band-Pull-Apart.gif,resistance band pull apart
6c929c1e-91bb-49d1-ad46-62f3f1a5eef0,Single Arm Upright Row | Gymstick,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-Single-Arm-Upright-Row.gif,single arm upright row gymstick
21a5cf75-206a-4870-9f50-745c939da727,Face Pull With Resistance Band,trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/05/Face-pull.gif,face pull with resistance band
44d24be7-8581-4b4a-adbb-fb8cd88f49d8,Medicine Ball Overhead Throw,shoulders,https://fitnessprogramer.com/wp-content/uploads/2023/09/Medicine-Ball-Overhead-Throw.gif,medicine ball overhead throw
3b63ec2a-52b1-4bb2-a91d-1e553da292f6,Dumbbell Push Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2023/10/Dumbbell-Push-Press.gif,dumbbell push press
7568c6c0-c056-4ec5-8a28-d5edf17ebb61,Side Arm Raises,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/arm-circles.gif,side arm raise
d36006d3-7cec-4d7b-bf4f-f2a3617520d4,45 Degree Incline Row,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/45-Degree-Incline-Row.gif,45 degree incline row
4513304e-34f6-4e79-a6e7-f8cdd3210c5c,Lever Shoulder Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Shoulder-Press.gif,lever shoulder press
401a29db-49ad-4667-a57d-5a0fb714dae7,Standing Close Grip Military Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/10/Standing-Barbell-Close-Grip-Military-Press.gif,standing close grip military press
8e232f71-85fa-43dc-bc2b-98b59bcd7b2c,Dumbbell Chest Supported Lateral Raises,shoulders,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Chest-Supported-Lateral-Raises.gif,dumbbell chest supported lateral raise
d58f159a-ee45-4349-ba58-5610f939705f,Dumbbell 6 Way Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-6-Ways-Raise.gif,dumbbell 6 way raise
e6feac33-1ef0-40b8-a22e-be00c01a6fd2,Dumbbell 4 Way Lateral Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-4-Ways-Lateral-Raise.gif,dumbbell 4 way lateral raise
fbe8bc0b-9ab3-4455-ae65-ccbd32bb7234,Two Arm Cable Front Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/08/Two-Arm-Cable-Front-Raise.gif,two arm cable front raise
8e1201b7-9f4c-4ba4-b86b-baedd0de135b,Two Arm Dumbbell Front Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/08/Two-Arm-Dumbbell-Front-Raise.gif,two arm dumbbell front raise
f2452a85-0ad4-43db-ab75-b0ab47eaec27,Leaning Single Arm Dumbbell Lateral Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/06/Leaning-Single-Arm-Dumbbell-Lateral-Raise.gif,leaning single arm dumbbell lateral raise
2d4afa82-63a7-47aa-9fa9-c4348949a933,Seated Behind Neck Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Behind-the-Neck-Press.gif,seated behind neck press
b132cc0b-4bbd-4f56-b194-c0cca000cf87,Rear Delt Fly Machine,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/Rear-Delt-Machine-Flys.gif,rear delt fly machine
18d874ae-95b0-4d14-b3a9-d5ca8005abb5,Seated Rear Lateral Dumbbell Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Rear-Lateral-Dumbbell-Raise.gif,seated rear lateral dumbbell raise
d63dd4d1-f5b1-420a-acc8-e3e59cb6e0cf,Half Arnold Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/10/Half-Arnold-Press.gif,half arnold press
5744718f-2277-4072-a9e8-d079d3c8bd73,Cable Rear Delt Fly,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,cable rear delt fly
e1a698ca-c1fa-44da-953b-28123f12ee44,Bent Over Lateral Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bent-Over-Lateral-Raise.gif,bent over lateral raise
dd370050-347b-4aa0-8407-e86b2f498fa3,Bent Arm Lateral Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Bent-Arm-Laterl-Raise.gif,bent arm lateral raise
5a6672f1-30ba-4ee1-b9c4-80eb064e42c8,Cable Upright Row,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Upright-Row.gif,cable upright row
149d8fec-f067-4a12-b7fc-7f6402210f82,Face Pull,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/Face-Pull.gif,face pull
aceba2e3-fcb2-47eb-921a-58312c2d00e6,Half Kneeling High Cable Row Rope,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Half-Kneeling-High-Cable-Row-Rope.gif,half kneeling high cable row rope
66d65609-ee3e-4cf3-9882-0f72abb10caf,Leaning Cable Lateral Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/09/Leaning-Cable-Lateral-Raise.gif,leaning cable lateral raise
ea4a4d10-0692-48ec-ab4d-32f848726548,Dumbbell Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Raise.gif,dumbbell raise
ca9b83d3-f1f2-4716-b11d-c21e8defabe7,Bodyweight Military Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Bodyweight-Military-Press.gif,bodyweight military press
6a02c8c4-7276-44bb-84e2-a2036b46e735,Push Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/push-press-1.gif,push press
c53dd40d-3b5b-4876-a95f-e3d672326e82,Ez Bar Upright Row,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Upright-Row.gif,ez bar upright row
42b25f9f-4b31-4e28-a9fe-7b78b2841d41,Dumbbell Lying One-Arm Rear Lateral Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Lying-One-Arm-Rear-Lateral-Raise.gif,dumbbell lying one arm rear lateral raise
fb279d88-ad92-44ef-a3c4-3d036dd99f88,Scott Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/06/scott-press.gif,scott press
135c8ea5-3651-4424-9de3-5d51be9d3c6f,Bent Over Reverse Cable Fly,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/bent-over-reverse-cable-fly.gif,bent over reverse cable fly
5b844c28-ba4d-453d-a84a-fc1984635cd6,Bent-Over Barbell Reverse Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Bent-Over-Barbell-Reverse-Raise.gif,bent over barbell reverse raise
1ac720bb-2ad1-4a86-b7c1-df1736c5be5a,Weighted Round Arm,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/weighted-round-arm.gif,weighted round arm
b2c6b8f6-0393-4980-8dff-e72b878a089e,Two Arm Cable Lateral Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Two-Arm-Cable-Lateral-Raise.gif,two arm cable lateral raise
2fecb1be-2de9-4276-a5cf-888c245c9242,Landmine Squat to Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Landmine-Press.gif,landmine squat to press
06d4295b-bf78-41da-aed8-b72cdab63145,Barbell Rear Delt Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Rear-Delt-Raise.gif,barbell rear delt raise
676cf578-343e-429e-840e-77b5b7fccea3,Double Cable Front Raise,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Double-Cable-Front-Raise.gif,double cable front raise
09c96a10-1039-4e28-b44b-1ffa2f97a4a1,Dumbbell W Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-W-Press.gif,dumbbell w press
2f3ffb1c-0668-409c-970e-b54f7d7ec2b0,Barbell Clean and Press,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Clean-and-Press-.gif,barbell clean and press
c378eff8-895c-4941-ad26-98002b393203,Dumbbell Cuban External Rotation,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Cuban-External-Rotation.gif,dumbbell cuban external rotation
cee59a4d-27cd-4eb6-8908-d100ba9e49ed,Cable External Shoulder Rotation,shoulders,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-External-Shoulder-Rotation.gif,cable external shoulder rotation
